"type","question","options","answer"
"单选题","质疑供应商对采购人、采购代理机构的答复不满 意，或者采购人、采购代理机构未在规定时间内作出答复的，可以在答复期满后（）内向本办法第六条规定的财政部门提起投诉。","A. 7个工作日 B. 7日内
C. 15个工作日 D. 15日内","C"
"单选题","投诉书不包括内容：（）","A. 质疑和质疑答复情况说明及相关证明材料 B. 事实依据；
C. 提起投诉的日期； D. 报名凭证；","D"
"单选题","某项目供应商向财政部门提出投诉，以下什么原因财政部门可以不受理或者书面告知其投诉不合法： （）","A. 提起投诉前未依法进行质疑； B. 投诉书内容符合本办法的规定； C. 在投诉有效期限内提起投诉；
D. 同一投诉事项未经财政部门投诉处理；","A"
"单选题","财政部门2025年12月12日（周五）收到投诉书后，应当在（）之前进行审查；","A. 2025年12月19日 B. 2025年12月20日 C. 2025年12月21日 D. 2025年12月22日","A"
"单选题","财政部门在2025年11月3日（周一）收到项目投诉书后发现投诉书不符合法律规定应在（）之前书面告知投诉人不予受理，并说明理由。","A. 2025年11月6日 B. 2025年11月7日 C. 2025年11月8日 D. 2025年11月9日","A"
"单选题","投诉不属于本部门管辖的，应当在（）内书面告知投诉人向有管辖权的部门提起投诉。","A. 3个工作日 B. 3日内
C. 5个工作日 D. 5日内","A"
"单选题","被投诉人和其他与投诉事项有关的当事人应当在收到投诉答复通知书及投诉书副本之日起（）内，以书面形式向财政部门作出说明，并提交相关证据、依据和其他有关材料。","A. 3个工作日 B. 3日内
C. 5个工作日 D. 5日内","C"
"单选题","财政部门应当自收到投诉之日起（）内，对投诉事项作出处理决定。","A. 30个工作日 B. 30日内
C. 15个工作日 D. 15日内","A"
"单选题","投诉处理过程中，有下列情形之一的，财政部门应当驳回投诉（）","A. 受理后发现投诉不符合法定受理条件； B. 投诉人提供真实材料；
C. 投诉事项事实依据完整，投诉事项成立； D. 投诉人以合法取得的证明材料。","A"
"单选题","经认定成立的投诉事项不影响采购结果的，（）采购活动；","A. 继续开展 B. 暂停
C. 终止
D. 所有选项都不对","A"
"单选题","采购人认为供应商质疑不成立，或者成立但未对中标结果构成影响的，（ ）。","A. 作出答复前暂停采购活动 B. 对质疑不予答复
C. 继续开展采购活动 D. 视具体情况处理","C"
"单选题","质疑答复不包括（ ）。","A. 质疑供应商的姓名或者名称 B. 提出质疑的日期
C. 质疑答复的事实依据和法律依据 D. 告知质疑供应商依法投诉的权利","B"
"单选题","供应商认为自己的权益受到损害的，可以在（ ）之日起7个工作日内，以书面形式向采购人、采购代理机构提出质疑。","A. 知道损害事实发生
B. 知道或者应知其权益受到损害 C. 知道损害结果发生
D. 确认权益受到损害","B"
"单选题","A供应商与B供应商以联合体形式参加政府采购活动的，A是牵头方，其投诉应当（ ）","A. 由A和B共同提出 B. 由A提出
C. 由B提出
D. 经组成联合体的所有供应商授权，由被授权供应商单独提出","A"
"单选题","应当由投诉人承担举证责任的投诉事项，投诉人未提供相关证据、依据和其他有关材料的，（ ）。","A. 应当不予受理
B. 视为无效投诉事项 C. 视为自动撤回投诉 D. 视为投诉事项不成立","D"
"单选题","财政部门受理投诉后，投诉人书面申请撤回投诉 的，财政部门应当（ ），并书面告知相关当事人。","A. 中止投诉处理程序
B. 按照监督检查程序继续处理 C. 终止投诉处理程序
D. 视具体情况处理","C"
"单选题","财政部门在处理某项投诉。期间须对投标设备的性能进行鉴定，由（ ）先行垫付费用。","A. 第三方检测机构 B. 财政部门
C. 提出申请的供应商 D. 被投诉人","C"
"单选题","投诉处理决定明确双方责任后，因处理投诉发生的第三方检验、检测、鉴定等费用按照（ ）原则由承担责任的一方负担；双方都有责任的，由双方合理分担。","A. 谁主张谁负担 B. 谁过错谁负担 C. 无过错责任 D. 公平责任","B"
"单选题","采购人和采购代理机构收到暂停采购活动通知后，应当（ ）。","A. 立即中止采购活动 B. 立即终止采购活动 C. 重新开展采购活动 D. 继续开展采购活动","A"
"单选题","（ ）不属于政府采购质疑答复和投诉处理应当坚持的原则。","A. 依法依规 B. 平等自愿 C. 权责对等 D. 简便高效","B"
"单选题","（ ）不属于虚假、恶意投诉的情形。","A. 捏造事实
B. 提供虚假材料
C. 证据来源合法性存在疑问，但投诉人能证明其取得方式合法的 D. 以非法手段取得证明材料","C"
"单选题","投诉人在全国范围（）内（）以上投诉查无实据的，由财政部门列入不良行为记录名单。","A. 12个月，五次 B. 12个月，四次 C. 12个月，三次 D. 12个月，二次","C"
"多选题","财政部门作出处理决定，应当制作投诉处理决定 书，并加盖公章。投诉处理决定书包括下列内容： （）","A. 投诉人和被投诉人的姓名或者名称、通讯地址等；
B. 处理决定查明的事实和相关依据，具体处理决定和法律依据； C. 作出处理决定的日期。
D. 调查取证的通知","ABC"
"多选题","财政部门及其工作人员在履行投诉处理职责中违反本办法规定及存在其他滥用职权、玩忽职守、徇私舞弊等违法违纪行为的，依照（ ）等国家有关规定追究相应责任；涉嫌犯罪的，依法移送司法机关处理。","A. 《中华人民共和国政府采购法》 B. 《中华人民共和国公务员法》 C. 《中华人民共和国行政监察法》
D. 《中华人民共和国政府采购法实施条例》","ABCD"
"多选题","财政部门收到一份含有外文的证明材料作为投诉证明，不需要附以下（）材料。","A. 中文译本，由翻译机构盖章或者翻译人员签名。 B. 外国机构营业执照
C. 入关证明
D. 委托翻译的凭证","BCD"
"多选题","相关当事人提供的在（）地区内形成的证据，应当履行相关的证明手续。","A. 香港特别行政区 B. 澳门特别行政区 C. 台湾地区
D. 海南","ABC"
"多选题","对在质疑答复和投诉处理过程中知悉的（），财政部门、采购人、采购代理机构等相关知情人应当保密。","A. 国家秘密 B. 商业秘密 C. 个人隐私
D. 依法不予公开的信息","ABCD"
"多选题","政府采购质疑答复和投诉处理应当坚持（）原则。","A. 依法依规 B. 权责对等 C. 公平公正 D. 简便高效","ABCD"
"多选题","采购人、采购代理机构应当在采购文件中载明（）等信息。","A. 接收质疑函的方式 B. 联系部门
C. 联系电话 D. 通讯地址","ABCD"
"多选题","质疑函中应当载明供应商下列哪些内容：（）","A. 姓名或者名称 B. 地址
C. 邮编
D. 联系人及联系电话","ABCD"
"多选题","供应商对评审过程、中标或者成交结果提出质疑 的，采购人、采购代理机构可以组织（）协助答复质疑。","A. 原评标委员会 B. 竞争性谈判小组 C. 询价小组
D. 竞争性磋商小组","ABCD"
"多选题","财政部门可以根据法律、法规规定或者职责权限，委托相关单位或者第三方开展（）。","A. 调查取证 B. 检验
C. 检测 D. 鉴定","ABCD"
"多选题","财政部门处理投诉事项，需要检验、（），所需时间不计算在投诉处理期限内。","A. 检测 B. 鉴定
C. 专家评审
D. 需要投诉人补正材料","ABCD"
"多选题","供应商认为( )使自己的权益受到损害的，可以在知道或者应知其权益受到损害之日起7个工作日内，以书面形式向采购人、采购代理机构提出质疑。","A. 采购文件 B. 采购过程 C. 中标结果 D. 成交结果","ABCD"
"多选题","质疑函应当包括的内容（ ）","A. 具体、明确的质疑事项和与质疑事项相关的请求； B. 事实依据；
C. 必要的法律依据； D. 提出质疑的日期。","ABCD"
"多选题","质疑答复应当包括内容（ ）","A. 质疑供应商的姓名或者名称； B. 质疑答复人名称；
C. 答复质疑的日期；
D. 收到质疑函的日期、质疑项目名称及编号；","ABCD"
"多选题","投诉书应当包括内容（ ）","A. 事实依据； B. 法律依据；
C. 提起投诉的日期； D. 报名材料","ABC"
"多选题","以下属于投诉人提起投诉条件：（ ）","A. 提起投诉前已依法进行质疑； B. 投诉书内容符合本办法的规定； C. 在投诉有效期限内提起投诉；
D. 同一投诉事项未经财政部门投诉处理；","ABCD"
"多选题","制定《政府采购质疑和投诉办法》（财政部令第94号）的法律依据包括（ ）。","A. 《中华人民共和国招标投标法》 B. 《中华人民共和国政府采购法》
C. 《中华人民共和国政府采购法实施条例》 D. 其他有关法律法规规定","BCD"
"多选题","政府采购供应商提出质疑和投诉应当坚持（ ）原则 。","A. 公序良俗 B. 依法依规 C. 诚实信用 D. 平等自愿","BC"
"多选题","下列有关提出质疑和答复质疑的行为中，正确的是 （ ）。","A. 潜在供应商己依法获取其可质疑的采购文件的，在获取采购文件后第7个工作日内提出
B. 供应商应当委托代理人进行质疑和投诉，代理人可以提交供应商签署的授权委托书
C. 采购人不得拒收质疑供应商在法定质疑期内发出的质疑函
D. 质疑答复导致中标结果改变的，应当将有关情况书面报告本级财政部门","ACD"
"多选题","下列有关提起投诉和处理投诉的行为中，正确的是 （ ）。","A. 财政部门向第三方开展检验的，所需时间不计算在投诉处理期限内
B. 财政部门视具体情况可以暂停采购活动，但时间最长不得超过 30个工作日
C. 预算主管部门负责依法处理本级项目供应商投诉
D. 供应商投诉的事项不得超出已质疑事项的范围，但基于质疑答复内容提出的投诉事项除外","AD"
"多选题","投诉人对采购文件提起的投诉事项，财政部门认定成立的投诉事项影响或者可能影响采购结果的，按照下列情况处理（ ）。","A. 未确定中标或者成交供应商的，责令重新开展采购活动
B. 已确定中标或者成交供应商但尚未签订政府采购合同的，认定中标或者成交结果无效，责令重新开展采购活动
C. 政府采购合同已经签订但尚未履行的，撤销合同，责令重新开展采购活动
D. 政府采购合同已经履行，给他人造成损失的，相关当事人可依法提起诉讼，由责任人承担赔偿责任","ABCD"
"多选题","质疑函应当包括（ ）等内容。","A. 质疑答复人名称 B. 质疑项目的编号
C. 与质疑事项相关的请求 D. 答复质疑的日期","BC"
"多选题","投诉书应当包括（ ）等内容。","A. 质疑和质疑答复情况说明及相关证明材料 B. 具体、明确的投诉事项
C. 与投诉事项相关的投诉请求 D. 事实依据及法律依据","ABCD"
"多选题","投诉人提起投诉应当符合（ ）条件。","A. 提起投诉前已依法进行质疑
B. 投诉书内容符合《政府采购质疑和投诉办法》的规定 C. 在投诉有效期限内提起投诉
D. 同一投诉事项已经在财政部门投诉处理","ABC"
"多选题","财政部门处理投诉事项，所需时间不计算在投诉处理期限内的情形有（ ）。","A. 检验、检测、鉴定 B. 专家评审
C. 投诉人补正材料
D. 核实当事人身份信息","ABC"
"多选题","财政部门驳回投诉的情形有（ ）。","A. 受理后发现投诉不符合法定受理条件
B. 投诉事项缺乏事实依据，投诉事项不成立 C. 投诉人捏造事实或者提供虚假材料
D. 投诉人以非法手段取得证明材料","ABCD"
"多选题","财政部门制作的投诉处理决定书应当包括（ ）。","A. 投诉人和被投诉人的姓名或者名称、通讯地址等 B. 作出处理决定的日期
C. 处理决定查明的事实和相关依据，具体处理决定和法律依据 D. 告知相关当事人申请行政复议以及提起行政诉讼的权利","ABCD"
"多选题","财政部门在处理某一供应商投诉事项，发现投诉人在该年度三次（含本次）提供虚假证明材料，财政部门可以进行哪些处理（ ）。","A. 处以采购金额千分之一以上千分之五以下的罚款 B. 处以采购金额千分之三以上千分之十以下的罚款 C. 列入不良行为记录名单
D. 在一至三年内禁止参加政府采购活动","CD"
"多选题","采购人、采购代理机构有下列（ ）情形的，由财政部门责令限期改正；情节严重的，给予警告，对直接负责的主管人员和其他直接责任人员，由其行政主管部门或者有关机关给予处分，并予通报。","A. 拒收质疑供应商在法定质疑期内发出的质疑函 B. 对质疑不予答复，并不能作出合理说明
C. 质疑答复与事实明显不符，但能作出合理说明 D. 拒绝配合财政部门处理投诉事宜","ABD"
"多选题","某市财政部门受理一份投诉事项，中标人资格无 效，投诉成立影响采购结果的，该项目尚未签订政府采购合同的，应当（ ）。","A. 继续开展采购活动 B. 认定中标结果无效
C. 合格供应商依然有3家，该项目有3个中标候选人，采购人应另行确定中标供应商
D. 合格供应商只有2家，责令重新开展采购活动","BCD"
"多选题","供应商提出质疑应当提交质疑函时，应当（）","A. 提供具体质疑事项
B. 明确质疑事项相关的请求 C. 供应商提交必要的法律依据 D. 提出质疑的日期","ABCD"
"多选题","（）情况下视为投诉不成立；（）情况下对视同被投诉人放弃说明权利，依法承担不利后果。","A. 投诉供应商未提供证据
B. 被投诉方接到投诉答复通知后未对投诉事项提供证据 C. 财政部门自行收集
D. 财政部门要求当事人双方均需提供投诉事项证据","AB"
"多选题","供应商在哪些情况下可以提交质疑（）","A. 采购文件损害其权益 B. 采购过程损害其权益 C. 采购结果损害其权益 D. 采购需求损害其权益","ABCD"
"多选题","财政部门收到投诉书后，什么情况下会做出不予受理处理。（）","A. 投诉人书面申请撤回投诉
B. 投诉不符合财政部令第94号第十八条规定条件的，投诉人未按照补正期限进行补正
C. 投诉不符合财政部令第94号第十九条规定条件的，未在投诉有效期限内提起投诉
D. 投诉人已经质疑对答复不满意，在规定时间内提交投诉书","BC"
"多选题","提出政府采购投诉应当符合哪些条件？（）","A. 投诉书内容符合本办法的规定； B. 在投诉有效期限内提起投诉；
C. 同一投诉事项未经财政部门投诉处理； D. 财政部规定的其他条件。","ABCD"
"多选题","财政部门在处理投诉过程中，可以采取哪些措施？ （）","A. 进行调查取证；
B. 委托相关单位或者第三方开展调查取证； C. 组织当事人质证；
D. 鉴定相关设备。","ABCD"
"多选题","供应商在以下哪些情况可以提出质疑？（）","A. 供应商认为采购文件不符合相关法律法规规定； B. 供应商的权益受到侵害；
C. 结果公告发出后3日内提出；
D. 采购文件中技术参数是某一品牌的独有专利。","ABCD"
"判断题","供应商认为采购文件、采购过程、中标或者成交结果等不符合相关法律法规规定，其权益受到侵害 的，可以自知道或者应当知道其权益受到侵害之日起30日内提出质疑。（ ）","A. 对 B. 错","B"
"判断题","政府采购质疑的受理机构应当是采购代理机构。（ ）","A. 对 B. 错","B"
"判断题","采购人或者采购代理机构应当在收到质疑之日起7日内，对质疑事项进行调查处理并作出答复。（ ）","A. 对 B. 错","B"
"判断题","供应商对采购人或者采购代理机构的处理决定不服的，可以自收到处理决定之日起15日内向上一级政府采购监督管理部门投诉。（ ）","A. 对 B. 错","B"
"判断题","政府采购投诉的受理机关是人民法院。（ ）","A. 对 B. 错","B"
"判断题","供应商在提出质疑或者投诉时，可以匿名进行。（ ）","A. 对 B. 错","B"
"判断题","政府采购质疑和投诉处理决定书应当送达当事人。 （ ）","A. 对 B. 错","A"
"判断题","质疑供应商在投诉处理期间，可以书面撤回其投诉 。（ ）","A. 对 B. 错","A"
"判断题","如果采购人或者采购代理机构逾期未处理质疑，质疑供应商可以直接向人民法院提起诉讼。（ ）","A. 对 B. 错","B"
"判断题","财政部门在受理投诉过程中发现投诉人提交的鉴定证明材料与鉴定出具单位的答复函不一致故判定投标不成立的，应当驳回投诉。（ ）","A. 对 B. 错","A"
"判断题","政府采购供应商提出质疑和投诉应当坚持依法依规 、诚实信用原则。","A. 对 B. 错","A"
"判断题","采购人负责供应商质疑答复。采购人委托采购代理机构采购的，采购代理机构在委托授权范围内作出答复。","A. 对 B. 错","A"
"判断题","采购人、采购代理机构应当在采购文件中载明接收质疑函的方式、采购人联系电话和通讯地址等信息 。","A. 对 B. 错","B"
"判断题","代理人提出质疑和投诉，应当提交供应商签署的授权委托书。","A. 对 B. 错","A"
"判断题","供应商为自然人的，应当由本人签字。","A. 对 B. 错","A"
"判断题","以联合体形式参加政府采购活动的，其投诉应当由组成联合体的一方供应商提出。","A. 对 B. 错","B"
"判断题","采购文件可以要求供应商在法定质疑期内一次性提出针对同一采购程序环节的质疑。","A. 对 B. 错","A"
"判断题","潜在供应商已依法获取采购文件的，可以在7日内对该文件提出质疑。","A. 对 B. 错","B"
"判断题","质疑答复的内容不得涉及商业秘密。","A. 对 B. 错","A"
"判断题","质疑答复导致中标、成交结果改变的，采购人或者采购代理机构应当将有关情况书面报告本级财政部门。","A. 对 B. 错","A"
"判断题","供应商投诉的事项不得超出已质疑事项的范围，但基于质疑答复内容提出的投诉事项除外。","A. 对 B. 错","A"
"判断题","某市财政部门收到一份不属于本市项目的投诉书。在第4个工作日书面告知投诉人向有管辖权的部门提起投诉。","A. 对 B. 错","B"
"判断题","财政部门处理投诉事项原则上采用书面审查的方式 。财政部门认为有必要时，应当进行调查取证或者组织质证。","A. 对 B. 错","B"
"判断题","质证应当通知相关当事人到场，并制作质证笔录。质证笔录应当由当事人签字确认。","A. 对 B. 错","A"
"判断题","财政部门应当自收到投诉之日起30日内，对投诉事项作出处理决定。","A. 对 B. 错","B"
"判断题","财政部门收到投诉，需要对投诉事项部分内容进行检测，将所需的时间告知投诉人。","A. 对 B. 错","A"
"判断题","财政部门受理投诉后，投诉人书面申请撤回投诉 的，财政部门应当终止投诉处理程序，并书面告知相关当事人。","A. 对 B. 错","A"
"判断题","投诉人对废标行为提起的投诉事项成立的，财政部门可以认定废标行为无效。","A. 对 B. 错","B"
"判断题","财政部门应当建立投诉处理档案管理制度，并配合有关部门依法进行的监督检查。","A. 对 B. 错","A"
"判断题","质疑函和投诉书可以使用中文。质疑函和投诉书的范本，由财政部制定。","A. 对 B. 错","B"
"判断题","相关当事人提供外文书证或者外国语视听资料的，应当附有中文译本，由翻译机构盖章或者翻译人员签名。","A. 对 B. 错","A"
"判断题","相关当事人提供的在香港特别行政区、澳门特别行政区和台湾地区内形成的证据，应当履行相关的证明手续","A. 对 B. 错","A"
"判断题","本办法规定的期间开始之日，不计算在期间内。期间届满的最后一日是节假日的，以节假日后的第一日为期间届满的日期。期间不包括在途时间，质疑和投诉文书在期满前交邮的，不算过期。","A. 对 B. 错","A"
"判断题","供应商投诉按照采购人所属预算级次，由本级财政部门处理。","A. 对 B. 错","A"
"判断题","代理人提出质疑和投诉，视情况提交供应商签署的授权委托书。","A. 对 B. 错","B"
"判断题","被投诉人未按照投诉答复通知书要求提交相关证据 、依据和其他有关材料的，视同其放弃说明权利，依法承担不利后果。","A. 对 B. 错","A"
"单选题","采购人拟采购进口产品，在进口产品审批立项环节，以下内控要求中必须执行的是 （ ）","A. 无需选择对应采购项目，直接填写进口产品审批信息即可提交 B. 需新增进口产品采购论证专家信息，补充完整专家姓名、职称、工作单位等信息
C. 申请理由仅需选择“中国境内无法获取”，无需填写具体说明 D. 审批信息填写完成后无需上传任何附件，直接提交审核即可","B"
"单选题","福建省省级预算单位C在部门预算批复前公开采购意向和部门预算批复后公开采购意向，以下说法正确的是？","A. 部门预算批复前公开的采购意向，以部门预算为依据
B. 部门预算批复后公开的采购意向，以部门预算 “二上”内容为依据
C. 原则上不得晚于采购活动开始前30日公开采购意向；若属于预算执行中新增采购项目，无需公开采购意向
D. 因预算单位不可预见的原因急需开展的采购项目，可不公开采购意向","D"
"单选题","采购人委托采购代理机构编制采购需求 时，根据相关内控要求，需在哪个环节对采购需求进行书面确认？（ ）","A. 采购需求论证完成后 B. 采购文件编制完成后 C. 采购活动开始前
D. 项目立项审核通过后","C"
"单选题","下列哪项不属于福建省政府采购意向公开必须包含的主要内容？","A. 采购项目名称 B. 采购需求概况 C. 预算金额
D. 拟定的唯一供应商名称","D"
"单选题","采购人政府采购内部控制的核心目标是什么？","A. 尽可能提高采购效率 B. 确保采购价格最低
C. 规范采购行为、防范化解风险、提升采购效能 D. 简化采购审批流程","C"
"单选题","采购人自主择优选择1家代理机构代理采购业务时，根据内控及相关规定，需完成的关键操作是（ ）","A. 直接与选择的代理机构签订委托协议，无需在系统中留存相关材料
B. 需在系统中上传单位内控领导小组会议纪要 C. 需经财政部门审批同意后，方可确定代理机构
D. 无需履行内控决策流程，由采购经办岗直接确定代理机构","B"
"单选题","福建省省级预算单位C计划开展物业管理服务采购项目，该项目属于政府集中采购目录内且预算金额超过采购限额标准，关于公开采购意向渠道说法不正确的是？","A. 应在福建省政府采购网公开采购意向 B. 应在单位C门户网站同步公开
C. 福建省政府采购网和单位C门户网站公开渠道发布同一政府采购意向的，公开时间和内容应保持一致
D. 公开时间和内容不一致的，以福建省政府采购网公开的时间和内容为准。","B"
"单选题","采购人通过自行采购平台实施采购项目 时，以下关于内控及监管责任的表述正确的是（ ）","A. 该类项目属于政府采购监管范围，质疑投诉由政府采购监管部门受理
B. 采购过程中的质疑、投诉等情形，按采购单位内控管理规定执行，政府采购监管部门不予受理
C. 无需遵守本单位内控管理规定，仅需符合自行采购平台操作要求即可
D. 项目实施前需向财政部门报备内控管理方案","B"
"单选题","某市级单位在年初部门预算中，为“业务信息系统升级”项目批复了200万元，并已按规定公开采购意向，预计9月采购。6月，上级部门突然下发强制性的全国统一业务系统，要求年底前必须完成切换。原升级计划被取消。对于这笔已公开意向的 200万元预算，单位最合规的调整处理流程是？","A. 直接调剂使用。将资金立即用于采购上级要求的统一系统，因事出紧急且为上级指令，可特事特办。
B. 履行预算调整程序。按程序报请财政部门调整预算用途，在获批准后，撤下原采购意向，并就新项目（统一系统）重新公开采购意向。
C. 履行预算调整程序。在获财政部门批准后，发布原采购意向的终止公告，说明原因。新项目是否需公开意向，视其是否达到公开标准而定。
D. 暂不处理。待统一系统采购完成后，在年终决算时一并说明情况即可","C"
"单选题","采购人在采购项目立项时，若判断项目预算累计金额已达到本年度分散采购限额标准，以下内控要求中需严格执行的是（ ）","A. 在“项目安排”中“是否政府采购”选择“否”，并说明原因 B. 无需填写累计达到限额标准相关说明，直接上传批复表即可 C. 在“项目安排”中“是否政府采购”选择“是”，同时填写累计达到限额标准相关说明并上传对应材料
D. 直接将项目转为集中采购，无需在系统中完成立项流程","C"
"单选题","在政府采购活动中，下列哪些岗位属于原则上应当分离的不相容岗位？","A. 采购需求制定与审核 B. 采购文件编制与复核 C. 合同签订与验收
D. 项目付款申请与审批","ABCD"
"单选题","通过自行采购平台完成的采购项目，采购人必须归档保存的电子及书面材料至少应包括？","A. 经审定的采购需求
B. 平台生成的成交（中标）通知书 C. 签订的政府采购合同
D. 验收证明
E. 供应商的报价响应文件","ABCDE"
"单选题","推行政府采购意向公开的主要目的包括？","A. 提高政府采购透明度
B. 便于供应商提前做好投标准备
C. 保障各类市场主体平等参与政府采购活动 D. 优化政府采购营商环境
E. 取代正式的采购公告","ABCD"
"单选题","采购人在配合完成对代理机构的执业评价工作中，负有哪些责任？","A. 如实、客观地反馈代理机构的执业情况 B. 根据个人好恶随意打分
C. 按要求在评价系统中填报相关信息
D. 对评价工作中知悉的代理机构商业秘密予以保密 E. 将评价结果作为支付代理费的条件","ACD"
"单选题","某采购人单位计划通过内部评议方式选择一项重大工程的采购代理机构。为体现公正、择优原则，其内控流程应包括哪些关键环节？","A. 发布内部遴选公告，明确项目概况和选择标准 B. 由单位领导直接指定一家熟悉的代理机构
C. 评议小组根据既定标准对报名机构进行评审打分 D. 将评审结果报单位领导集体决策或按权限审批","ACD"
"单选题","福建省对采购代理机构的执业评价，通常涵盖以下哪些方面？","A. 执业规范性与合规性 B. 专业能力与服务质量 C. 收费合理性
D. 业务量大小
E. 采购人满意度反馈","ABCE"
"单选题","为防范采购需求制定风险，采购人单位内部控制制度应要求对技术复杂、专业性强的采购项目需求进行论证。论证方式可包括？","A. 由业务部门自行确定
B. 组织相关专家或第三方机构进行咨询论证 C. 邀请潜在供应商参与讨论
D. 征求相关供应商的意见
E. 进行市场调研或向社会公开征求意见","BE"
"单选题","采购人单位应建立政府采购内部问责制度 。在出现下列哪些情形时，应当追究相关人员责任？","A. 未经批准擅自采购 B. 化整为零规避招标
C. 与供应商串通谋取不正当利益
D. 因重大过失导致采购无效或造成损失 E. 未按规定进行意向公开","ABCDE"
"多选题","政务信息系统政府采购项目（服务类），采用招标方式采购的，下列哪些做法不符合政府采购规定（）","A. 可以根据项目实际采用综合评分法、最低评标价法 B. 采用综合评分法，设置价格权重15%
C. 采用综合评分法，设置技术权重70%
D. 评审结束后，发现专家某项客观分评分一致全部评错（应得3分，全给了0分），采购人组织评标委员会重新评审，修正了错误","ABD"
"多选题","某政府采购谈判项目中，下列哪些行为违反政府采购相关规定（ ）","A. 采购人委派1名采购人代表组成谈判小组，同时还委派2名纪检监察等相关人员进行监督，委派1名需求部门人员进入评审现场，列席旁听。
B. 评审开始前，采购人委派的监督代表提交书面介绍材料并向谈判小组介绍项目背景和技术需求，书面介绍材料作为采购项目文件随其他文件一并存档。
C. 谈判小组报价评审结束后，采购人委派的监督代表认为某供应商报价明显低于过低，要求谈判小组对上述情况发起澄清并否则该报价；
D. 评审结束，采购人委派的监督代表现场要求复制一整套评审资料回去","ABCD"
"单选题","政府采购意向公开是政府采购项目在正式启动前，向社会公众提前告知采购计划安排的信息公开行为。","A. 正确 B. 错误","A"
"单选题","采购人是政府采购活动的责任主体，必须对采购过程和结果负总责，不得因委托代理机构而转移或减轻责任。","A. 正确 B. 错误","A"
"单选题","福建省政府采购网上公开信息系统中的自行采购模块，其性质是采购人执行政府采购集中采购目录以外，分散采购限额标准以下的电子化操作工具和监管平台。","A. 正确 B. 错误","A"
"单选题","福建省对政府采购代理机构的执业评价是定期开展的，固定为每季度一次。","A. 正确 B. 错误","B"
"单选题","通过福建省政府采购网上超市采购商品，采购人无需与供应商另行签订书面合同。","A. 正确 B. 错误","B"
"单选题","在采购人单位内部，对于技术复杂、专业性强的采购项目，其采购需求应当由提出需求的业务部门单独确定，以确保需求的准确性和专业性，采购归口管理部门（如采购办）不应过多干预。","A. 正确 B. 错误","B"
"单选题","只要采购项目预算金额未达到政府采购分散采购限额标准，采购人就必须通过自行采购平台实施。","A. 正确 B. 错误","B"
"单选题","采购意向公开的内容应当清晰完整，但对于一个包含多品目设备的打包项目，可以只公开打包后的总预算，无需公开各品目的明细预算。","A. 正确 B. 错误","B"
"单选题","某政府采购公开招标项目2025年6月3日 （周二）发布采购公告，获取招标文件为 6月3日-10日，6月24日开标。合计三家公司获取文件，其中甲公司3日获取文件、乙、丙公司都是8日获取文件。6月11日乙的母公司提交针对招标文件质疑函，这个属于有效质疑。","A. 正确 B. 错误","B"
"单选题","福州市属单位某道路运输服务采购项目进行公开招标，在2025年9月10日组织资格审查，其中：某公司的法定代表人因个人原因2025年7月1日被列入重大税收违法案件当事人名单，应当按照资格审查不合格处理。","A. 正确 B. 错误","B"
"单选题","某省级机关办公自动化设备政府采购项目中，供应商 A 报价为 80 万元，低于其他所有有效投标人平均报价的40%，且无法提供合理成本说明。根据《关于推动解决政府采购异常低价问题的通知》（财库 〔2026〕2号），该异常低价情形的认定主体是（）","A. 采购人
B. 采购代理机构 C. 评审委员会 D. 财政部门","C"
"单选题","根据《关于推动解决政府采购异常低价问题的通知》（财库〔2026〕2号），采购人设置什么情形下评审委员会应当启动异常低价投标（响应）审查程序违反文件规定（ ）：","A. 投标（响应）报价低于全部通过符合性审查供应商投标（响应）报价平均值50%的，即投标（响应）报价<全部通过符合性审查供应商投标（响应）报价平均值×50%；
B. 投标（响应）报价低于通过符合性审查的次低报价供应商投标
（响应）报价55%的，即投标（响应）报价<通过符合性审查的次低报价供应商投标（响应）报价×55%；
C. 投标（响应）报价低于采购项目最高限价45%的，即投标（响应）报价<采购项目最高限价×45%；
D. 投标（响应）报价低于采购项目最高限价70%的，即投标（响应）报价<采购项目最高限价×70%；","D"
"单选题","根据财库〔2026〕2号，某医院采购一批医疗仪器，最高限价为 100 万元，4家投标人参与，全部通过符合性审查。其中供应商 A 报价为 41 万元，供应商 B 报价为78万元，供应商 C 报价为80万元，供应商 D报价为89万元。根据《通知》规 定，供应商A报价是否触发异常低价审查程序？触发依据是（）","A. 不触发，未达到审查比例标准 B. 触发，报价低于最高限价 45% C. 触发，报价低于最高报价 50%
D. 触发，报价低于所有有效报价平均值70%","B"
"多选题","根据《关于推动解决政府采购异常低价问题的通知》（财库〔2026〕2号），评审委员会依据专业经验，参考（ ）等情 况，对报价合理性进行判断。","A. 同类项目中标（成交）价格 B. 类似产品市场价格水平
C. 协会人工费用标准
D. 国家有关部门指导行业协会发布的行业平均成本","ABD"
"多选题","根据《关于推动解决政府采购异常低价问题的通知》（财库〔2026〕2号），采购人可以引入全生命周期成本理念，在采购文件中要求供应商对约定期限内的( )等费用进行报价，作为评审因素。","A. 运营
B. 维护
C. 升级
D. 专用耗材
E. 处置报废","ABCDE"
